"","V1","V2"
"V552","0.5510000","0.3344506"
"V553","0.5520000","0.3349917"
"V554","0.5530000","0.3355973"
"V555","0.5540000","0.3362641"
"V556","0.5550000","0.3369843"
"V557","0.5560000","0.3377456"
"V558","0.5570000","0.3385318"
"V559","0.5580000","0.3393221"
"V560","0.5590000","0.3400917"
"V561","0.5600000","0.3408211"
"V562","0.5610000","0.3414924"
"V563","0.5620000","0.3420889"
"V564","0.5630000","0.3425991"
"V565","0.5640000","0.3430167"
"V566","0.5650000","0.3433406"
"V567","0.5660000","0.3435747"
"V568","0.5670000","0.3437281"
"V569","0.5680000","0.3438151"
"V570","0.5690000","0.3438549"
"V571","0.5700000","0.3438719"
"V572","0.5710000","0.3438956"
"V573","0.5720000","0.3439507"
"V574","0.5730000","0.3440524"
"V575","0.5740000","0.3442152"
"V576","0.5750000","0.3444488"
"V577","0.5760000","0.3447579"
"V578","0.5770000","0.3451425"
"V579","0.5780000","0.3455979"
"V580","0.5790000","0.3461145"
"V581","0.5800000","0.3466779"
"V582","0.5810000","0.3472692"
"V583","0.5820000","0.3478644"
"V584","0.583000","0.348435"
"V585","0.5840000","0.3489544"
"V586","0.5850000","0.3494105"
"V587","0.5860000","0.3497938"
"V588","0.5870000","0.3500988"
"V589","0.5880000","0.3503245"
"V590","0.5890000","0.3504742"
"V591","0.5900000","0.3505554"
"V592","0.5910000","0.3505802"
"V593","0.5920000","0.3505644"
"V594","0.5930000","0.3505287"
"V595","0.5940000","0.3504976"
"V596","0.5950","0.3505"
"V597","0.5960000","0.3505649"
"V598","0.5970000","0.3507044"
"V599","0.5980000","0.3509273"
"V600","0.5990000","0.3512389"
"V601","0.6000000","0.3516409"
"V602","0.601000","0.352131"
"V603","0.6020000","0.3527033"
"V604","0.6030000","0.3533482"
"V605","0.6040000","0.3540522"
"V606","0.6050000","0.3547981"
"V607","0.6060000","0.3555651"
"V608","0.6070000","0.3563285"
"V609","0.6080000","0.3570622"
"V610","0.6090000","0.3577532"
"V611","0.6100000","0.3583932"
"V612","0.6110000","0.3589762"
"V613","0.6120000","0.3594991"
"V614","0.6130000","0.3599618"
"V615","0.614000","0.360367"
"V616","0.6150000","0.3607204"
"V617","0.6160000","0.3610306"
"V618","0.6170000","0.3613089"
"V619","0.6180000","0.3615698"
"V620","0.6190000","0.3618304"
"V621","0.6200000","0.3621098"
"V622","0.6210000","0.3624174"
"V623","0.6220000","0.3627586"
"V624","0.6230000","0.3631376"
"V625","0.6240000","0.3635564"
"V626","0.6250000","0.3640148"
"V627","0.6260000","0.3645102"
"V628","0.6270000","0.3650382"
"V629","0.628000","0.365592"
"V630","0.6290000","0.3661627"
"V631","0.6300000","0.3667391"
"V632","0.631000","0.367308"
"V633","0.6320000","0.3678544"
"V634","0.6330000","0.3683687"
"V635","0.6340000","0.3688451"
"V636","0.6350000","0.3692783"
"V637","0.6360000","0.3696647"
"V638","0.6370000","0.3700021"
